retention_code,food_group_code,retention_description,nutrient_code,nutrient_description,retention_percent,add_mod_date
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",312,"Copper, Cu",55,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",401,"Vitamin C, total ascorbic acid",60,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",404,Thiamin,35,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",405,Riboflavin,70,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",406,Niacin,50,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",415,Vitamin B-6,45,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",417,"Folate, total",25,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",431,Folic acid,25,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",432,"Folate, food",25,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",421,"Choline, total",100,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",418,Vitamin B-12,100,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",318,"Vitamin A, IU",80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",392,"Vitamin A, RE",80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",221,"Alcohol, ethyl",100,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",321,"Carotene, beta",80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",322,"Carotene, alpha",80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",334,"Cryptoxanthin, beta",80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",337,Lycopene,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",338,Lutein + zeaxanthin,80,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",301,"Calcium, Ca",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",303,"Iron, Fe",80,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",304,"Magnesium, Mg",75,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",305,"Phosphorus, P",85,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",306,"Potassium, K",70,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",307,"Sodium, Na",95,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",309,"Zinc, Zn",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",312,"Copper, Cu",60,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",401,"Vitamin C, total ascorbic acid",70,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",404,Thiamin,45,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",405,Riboflavin,80,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",406,Niacin,60,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",415,Vitamin B-6,55,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",417,"Folate, total",35,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",431,Folic acid,35,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",432,"Folate, food",35,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",421,"Choline, total",100,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",418,Vitamin B-12,100,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",318,"Vitamin A, IU",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",392,"Vitamin A, RE",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",221,"Alcohol, ethyl",100,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",321,"Carotene, beta",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",322,"Carotene, alpha",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",334,"Cryptoxanthin, beta",90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",337,Lycopene,90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",338,Lutein + zeaxanthin,90,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",301,"Calcium, Ca",90,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",303,"Iron, Fe",80,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",304,"Magnesium, Mg",75,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",305,"Phosphorus, P",85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",306,"Potassium, K",70,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",307,"Sodium, Na",95,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",309,"Zinc, Zn",90,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",312,"Copper, Cu",60,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",401,"Vitamin C, total ascorbic acid",65,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",404,Thiamin,40,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",405,Riboflavin,75,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",406,Niacin,55,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",415,Vitamin B-6,50,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",417,"Folate, total",30,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",431,Folic acid,30,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",432,"Folate, food",30,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",421,"Choline, total",100,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",418,Vitamin B-12,100,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",318,"Vitamin A, IU",85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",392,"Vitamin A, RE",85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",221,"Alcohol, ethyl",100,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",321,"Carotene, beta",85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",322,"Carotene, alpha",85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",334,"Cryptoxanthin, beta",85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",337,Lycopene,85,09/1975
0544,16,"LEGUMES,CKD 2/2.5HRS,BOILED+BAKED",338,Lutein + zeaxanthin,85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",301,"Calcium, Ca",90,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",303,"Iron, Fe",80,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",304,"Magnesium, Mg",75,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",305,"Phosphorus, P",85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",306,"Potassium, K",70,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",307,"Sodium, Na",95,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",309,"Zinc, Zn",90,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",312,"Copper, Cu",60,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",401,"Vitamin C, total ascorbic acid",65,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",404,Thiamin,40,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",405,Riboflavin,75,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",406,Niacin,55,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",415,Vitamin B-6,50,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",417,"Folate, total",30,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",431,Folic acid,30,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",432,"Folate, food",30,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",421,"Choline, total",100,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",418,Vitamin B-12,100,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",318,"Vitamin A, IU",85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",392,"Vitamin A, RE",85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",221,"Alcohol, ethyl",100,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",321,"Carotene, beta",85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",322,"Carotene, alpha",85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",334,"Cryptoxanthin, beta",85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",337,Lycopene,85,09/1975
0546,16,"LEGUMES,CKD 2/2.5HRS,BOILED+FRIED",338,Lutein + zeaxanthin,85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",301,"Calcium, Ca",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",303,"Iron, Fe",75,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",304,"Magnesium, Mg",70,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",305,"Phosphorus, P",80,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",306,"Potassium, K",65,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",307,"Sodium, Na",90,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",309,"Zinc, Zn",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",312,"Copper, Cu",55,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",401,"Vitamin C, total ascorbic acid",65,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",404,Thiamin,40,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",405,Riboflavin,75,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",406,Niacin,55,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",415,Vitamin B-6,50,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",417,"Folate, total",30,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",431,Folic acid,30,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",432,"Folate, food",30,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",421,"Choline, total",100,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",418,Vitamin B-12,100,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",318,"Vitamin A, IU",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",392,"Vitamin A, RE",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",221,"Alcohol, ethyl",100,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",321,"Carotene, beta",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",322,"Carotene, alpha",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",334,"Cryptoxanthin, beta",85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",337,Lycopene,85,09/1975
0541,16,"LEGUMES,CKD 2/2.5HRS,BOILED,DRAINED",338,Lutein + zeaxanthin,85,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",301,"Calcium, Ca",85,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",303,"Iron, Fe",80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",304,"Magnesium, Mg",75,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",305,"Phosphorus, P",85,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",306,"Potassium, K",70,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",307,"Sodium, Na",90,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",309,"Zinc, Zn",85,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",312,"Copper, Cu",65,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",401,"Vitamin C, total ascorbic acid",60,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",404,Thiamin,55,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",405,Riboflavin,65,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",406,Niacin,60,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",415,Vitamin B-6,60,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",417,"Folate, total",40,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",431,Folic acid,40,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",432,"Folate, food",40,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",421,"Choline, total",100,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",418,Vitamin B-12,100,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",318,"Vitamin A, IU",80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",392,"Vitamin A, RE",80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",221,"Alcohol, ethyl",100,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",321,"Carotene, beta",80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",322,"Carotene, alpha",80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",334,"Cryptoxanthin, beta",80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",337,Lycopene,80,09/1975
0523,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,BKD",338,Lutein + zeaxanthin,80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",301,"Calcium, Ca",85,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",303,"Iron, Fe",80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",304,"Magnesium, Mg",75,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",305,"Phosphorus, P",85,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",306,"Potassium, K",70,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",307,"Sodium, Na",90,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",309,"Zinc, Zn",85,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",312,"Copper, Cu",65,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",401,"Vitamin C, total ascorbic acid",60,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",404,Thiamin,55,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",405,Riboflavin,65,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",406,Niacin,60,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",415,Vitamin B-6,60,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",417,"Folate, total",40,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",431,Folic acid,40,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",432,"Folate, food",40,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",421,"Choline, total",100,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",418,Vitamin B-12,100,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",318,"Vitamin A, IU",80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",392,"Vitamin A, RE",80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",221,"Alcohol, ethyl",100,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",321,"Carotene, beta",80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",322,"Carotene, alpha",80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",334,"Cryptoxanthin, beta",80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",337,Lycopene,80,09/1975
0525,16,"LEGUMES,CKD 45/75MIN,BLD,DRND,FRIED",338,Lutein + zeaxanthin,80,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",301,"Calcium, Ca",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",303,"Iron, Fe",85,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",304,"Magnesium, Mg",80,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",305,"Phosphorus, P",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",306,"Potassium, K",75,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",307,"Sodium, Na",95,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",309,"Zinc, Zn",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",312,"Copper, Cu",70,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",401,"Vitamin C, total ascorbic acid",70,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",404,Thiamin,65,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",405,Riboflavin,75,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",406,Niacin,70,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",415,Vitamin B-6,70,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",417,"Folate, total",50,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",431,Folic acid,50,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",432,"Folate, food",50,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",421,"Choline, total",100,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",418,Vitamin B-12,100,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",318,"Vitamin A, IU",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",392,"Vitamin A, RE",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",221,"Alcohol, ethyl",100,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",321,"Carotene, beta",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",322,"Carotene, alpha",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",334,"Cryptoxanthin, beta",90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",337,Lycopene,90,09/1975
0522,16,"LEGUMES,CKD 45/75MIN,BLD,WATER USED",338,Lutein + zeaxanthin,90,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",301,"Calcium, Ca",90,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",303,"Iron, Fe",85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",304,"Magnesium, Mg",80,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",305,"Phosphorus, P",90,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",306,"Potassium, K",75,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",307,"Sodium, Na",95,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",309,"Zinc, Zn",90,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",312,"Copper, Cu",70,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",401,"Vitamin C, total ascorbic acid",65,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",404,Thiamin,60,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",405,Riboflavin,70,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",406,Niacin,65,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",415,Vitamin B-6,65,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",417,"Folate, total",45,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",431,Folic acid,45,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",432,"Folate, food",45,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",421,"Choline, total",100,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",418,Vitamin B-12,100,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",318,"Vitamin A, IU",85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",392,"Vitamin A, RE",85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",221,"Alcohol, ethyl",100,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",321,"Carotene, beta",85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",322,"Carotene, alpha",85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",334,"Cryptoxanthin, beta",85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",337,Lycopene,85,09/1975
0524,16,"LEGUMES,CKD 45/75MIN,BOILED+BAKED",338,Lutein + zeaxanthin,85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",301,"Calcium, Ca",90,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",303,"Iron, Fe",85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",304,"Magnesium, Mg",80,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",305,"Phosphorus, P",90,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",306,"Potassium, K",75,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",307,"Sodium, Na",95,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",309,"Zinc, Zn",90,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",312,"Copper, Cu",70,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",401,"Vitamin C, total ascorbic acid",65,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",404,Thiamin,60,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",405,Riboflavin,70,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",406,Niacin,65,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",415,Vitamin B-6,65,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",417,"Folate, total",45,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",431,Folic acid,45,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",432,"Folate, food",45,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",421,"Choline, total",100,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",418,Vitamin B-12,100,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",318,"Vitamin A, IU",85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",392,"Vitamin A, RE",85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",221,"Alcohol, ethyl",100,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",321,"Carotene, beta",85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",322,"Carotene, alpha",85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",334,"Cryptoxanthin, beta",85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",337,Lycopene,85,09/1975
0526,16,"LEGUMES,CKD 45/75MIN,BOILED+FRIED",338,Lutein + zeaxanthin,85,09/1975
0521,16,"LEGUMES,CKD 45/75MIN,BOILED,DRND",301,"Calcium, Ca",85,09/1975
0521,16,"LEGUMES,CKD 45/75MIN,BOILED,DRND",303,"Iron, Fe",80,09/1975
0521,16,"LEGUMES,CKD 45/75MIN,BOILED,DRND",304,"Magnesium, Mg",75,09/1975
0521,16,"LEGUMES,CKD 45/75MIN,BOILED,DRND",305,"Phosphorus, P",85,09/1975
0521,16,"LEGUMES,CKD 45/75MIN,BOILED,DRND",306,"Potassium, K",70,09/1975
